"","gap","plot","gap_type","count","tph","B_At","B_Pl","B_Sx","B_Ep","B_Fd","x_site_open","trans_tot","x_trans_tot","lai_4_ring","lai_5_ring","ms","ts","wd","gs","sb","fb","sl","rk","df","near_distance","azimuth1","azimuth_T","objectid","aspect_dem11","aspect_dem21","aspect_dem51","aspect_dem101","slope_dem_1m1","slope_dem2m1","slope_dem_5m1","slope_dem_10m1","zonal_unit","ss1","twi_10m","twi_5m","twi_2m","twi_1mfina","dem1","dem2","dem5","dem10","aspect_dem11T","aspect_dem21T","aspect_dem51T","aspect_dem101T","OBJECTID","Join_Count","TARGET_FID","Gap_area"
"350","119",217,"S",0,0,NA,NA,NA,NA,NA,36.61,12.91,44.09,0.75,0.9,70,0,0,10,5,15,0,0,0,4.57,151.35,0.122435096281291,217,101.224,115.195,130.513,121.084,1.40318,1.70528,1.58878,1.30867,"IDFdk3",NA,4.94465,4.54502,5.4418,2.62691,849.98,849.962,849.944,849.962,0.805354764297582,0.574299671112208,0.350379437747431,0.48370580614886,119,4,119,0.49337240056
"351","123",302,"S",0,0,NA,NA,NA,NA,24,29.58,11.15,38.09,1.06,1.18,0,0,10,15,20,5,0,0,50,1.35,316.57,1.72621481321074,302,171.946,180.122,166.188,153.87,20.9094,18.1515,17.5964,19.09,"IDFdk3",1,8.84202,5.80038,7.27654,1.9461,823.626,823.312,823.702,823.312,0.00986353860637867,2.2669619815785e-06,0.0289156997198878,0.10220289893921,123,3,123,0.49113778403
"352","127",193,"S",0,0,NA,NA,NA,NA,21,29.79,9.81,33.51,1.19,1.08,20,0,35,0,5,0,10,0,30,0.51,165.13,0.0334894187379021,193,218.644,219.254,220.132,220.898,22.3391,24.1248,25.6462,25.9408,"IDFdk3",1,6.48809,5.32617,4.7444,7.97518,843.04,842.874,842.804,842.874,0.218958863117095,0.22565152896964,0.23543846486329,0.244123676526964,127,2,127,0.19908600902
"353","126",25,"S",0,0,NA,NA,NA,NA,12,22.76,11.48,39.2,1.41,1.56,0,0,10,0,50,10,15,0,15,0.87,317.73,1.73998338210351,25,284.647,263.089,281.768,238.917,18.2064,14.824,9.65703,7.28604,"IDFdk3",1,5.7142,3.59031,3.06044,2.8653,837.11,837.18,836.779,837.18,1.25286308977302,0.879672567653378,1.20394931729219,0.483720753424336,126,3,126,0.34906531711
"354","125",387,"S",0,0,NA,NA,NA,NA,15,21.97,7.96,27.17,1.59,1.52,15,0,5,40,30,5,0,0,5,1.35,288.43,1.31614582397381,387,190.331,186.316,214.767,209.534,14.7495,8.23173,11.7164,11.6954,"IDFdk3",1,4.65794,3.30658,2.91351,3.76095,831.925,831.751,832.06,831.751,0.0162118473799524,0.00606972690047813,0.178522219665927,0.129936667308387,125,2,125,0.31500844183
"355","58",481,"S",0,0,NA,NA,NA,NA,9,27.95,11.09,37.88,1.19,1.27,0,5,15,10,0,5,5,0,60,2.36,303.96,1.55861398983529,481,197.747,204.948,208.21,211.77,17.5961,15.7907,15.2891,12.2498,"",NA,5.9706,5.78587,4.32649,3.53137,763.551,763.353,763.419,763.353,0.0475882390048831,0.093309030104658,0.118779037024906,0.149831510117878,58,2,58,0.11417956269
"356","58",253,"S",0,0,NA,NA,NA,NA,12,24.36,10.23,34.93,1.32,1.34,0,10,40,10,10,10,10,0,10,0.48,258.3,0.797212704643488,253,236.5,232.433,229.048,233.794,12.6094,12.752,12.4404,11.5485,"IDFxm",1,6.55676,6.7229,4.95019,4.26199,765.451,765.453,765.665,765.453,0.448063014687942,0.390311263350628,0.344573465178694,0.409309830932308,58,2,58,0.11417956269
"357","71",287,"S",0,0,NA,NA,NA,NA,12,30.1,10.12,34.56,0.96,1.16,0,10,10,25,5,5,40,0,5,0.67,0,2,287,306.905,299.715,295.793,307.405,9.55445,8.27988,7.55369,6.27699,"",NA,8.7424,5.49386,4.07468,3.55436,737.067,737.105,736.838,737.105,1.60049000869091,1.49568605864941,1.43512110143627,1.60744516316425,71,1,71,0.10659735197
"358","65",234,"S",0,0,NA,NA,NA,NA,NA,31.43,12.27,41.9,1.11,1.13,0,0,40,10,40,5,0,0,5,0.1,11.31,1.98058044455744,234,8.87055,22.7353,264.774,240.701,0.534345,0.582359,1.28816,2.39421,"IDFxm",1,4.37727,4.2116,4.71459,4.07455,787.749,787.765,787.782,787.765,1.98803925631438,1.92230015719668,0.90891551114447,0.510632768805799,65,4,65,0.5953991811
"359","64",349,"S",0,0,6,NA,NA,NA,18,20.39,9.84,33.6,1.51,1.65,5,0,5,60,25,5,0,0,0,1.74,45,1.70710678118655,349,218.854,180.088,188.634,195.317,5.38149,5.97382,5.90926,6.28788,"IDFxm",1,7.87248,6.30438,5.23481,4.12528,792.859,792.794,792.877,792.794,0.221252941289303,1.17947841760113e-06,0.0113325290960991,0.035520916708182,64,3,64,0.1776644352
"360","64",469,"S",0,0,NA,NA,NA,NA,NA,35.17,15.79,53.92,1.07,1.02,5,0,15,50,25,5,0,0,0,0.58,95.44,0.905196676303971,469,172.282,171.865,186.828,187.214,11.6172,12.1604,11.1868,6.86379,"IDFxm",1,9.39801,6.42286,3.95744,4.23383,793.783,793.729,793.801,793.729,0.00905894218911096,0.0100625986594955,0.00709247355583975,0.00791595298855863,64,3,64,0.1776644352
"361","64",598,"S",0,0,NA,NA,NA,NA,3,41.66,19.6,66.94,0.67,0.73,0,5,10,20,60,5,0,0,0,2.27,323.57,1.80458297363457,598,98.2514,141.076,197.266,197.624,3.46606,3.36367,6.53485,5.72086,"IDFxm",1,8.27454,8.85987,3.76987,3.61001,794.524,794.545,794.581,794.545,0.856483196306453,0.2220199602919,0.0450629028085857,0.0469360722302505,64,3,64,0.1776644352
"362","65",335,"S",0,0,NA,NA,NA,NA,6,25.13,9.1,31.08,1.29,1.37,0,0,45,10,20,5,0,0,20,0.95,40.6,1.75927130733488,335,215.153,226.897,208.006,218.774,7.7664,6.37151,6.59783,6.53072,"IDFxm",1,5.80121,5.87422,3.8049,2.48418,793.971,793.934,794.117,793.934,0.182382526480132,0.316687996048432,0.117101574929376,0.220377771529496,65,4,65,0.5953991811
"363","65",213,"S",0,0,NA,NA,NA,NA,15,35.78,14.44,49.33,0.78,0.96,0,0,50,25,10,15,0,0,0,0.69,321.38,1.78130264974832,213,258.349,279.043,251.957,262.204,6.5435,6.40282,5.06152,4.88971,"IDFxm",1,5.58956,5.04473,5.02899,4.95487,791.873,791.881,791.96,791.881,0.798050221144981,1.15717567269742,0.690269332811026,0.864353595143863,65,4,65,0.5953991811
"364","151",566,"S",0,0,NA,NA,NA,NA,3,37.37,16.3,55.68,0.76,0.9,0,0,5,20,5,20,0,0,50,2.11,51.87,1.61744782875395,566,257.693,252.408,332.416,342.267,2.73466,3.77255,11.6877,11.9134,"IDFdk3",8,4.08548,3.42282,2.86033,3.23739,827.349,827.328,827.089,827.328,0.786850246679681,0.697763202720969,1.88633292133513,1.95248621277857,151,5,151,0.62287950524
"365","151",499,"S",0,0,NA,NA,NA,NA,9,45.86,17.13,58.48,0.47,0.62,15,0,15,25,15,25,0,0,5,0.2,263.66,0.889571800054549,499,314.393,342.67,336.494,339.4,15.5767,38.476,30.7936,24.5681,"IDFdk3",8,7.22572,6.38468,7.68421,4.31213,821.04,821.5,821.146,821.5,1.69957604598718,1.95460496351341,1.917018312452,1.93605953573897,151,5,151,0.62287950524
"366","151",338,"S",0,0,NA,NA,NA,NA,9,36.32,15.59,53.25,0.85,0.98,25,0,5,10,5,5,0,20,30,2.47,283.83,1.2390419095776,338,167.022,174.002,168.036,170.733,9.76715,9.57851,13.172,18.1891,"IDFdk3",8,8.10005,5.76301,3.06014,4.237,829.16,829.025,829.175,829.025,0.0255436320407385,0.0054744565059327,0.0217219575852869,0.0130513701632056,151,5,151,0.62287950524
"367","145",546,"S",0,0,NA,NA,NA,NA,NA,27.94,14.37,49.08,1.36,1.46,0,0,0,20,60,20,0,0,0,2.57,180.45,3.08423552103365e-05,546,248.438,247.245,242.463,240.535,13.9508,13.0718,12.0291,11.4562,"IDFdk3",1,7.19868,7.83211,4.42698,3.34015,837.968,838.002,837.91,838.002,0.632492179350617,0.613208562619164,0.537678676481293,0.508108201778467,145,1,145,0.18794539304
"368","144",112,"S",0,0,NA,NA,NA,NA,NA,32.43,15.64,53.42,0.96,1.21,0,0,0,65,20,15,0,0,0,1.21,331.32,1.8773137398869,112,204.131,216.935,240.93,256.076,9.60141,7.90223,7.47485,10.3366,"IDFdk3",1,7.94854,6.05033,4.2882,6.22344,845.626,845.606,845.557,845.606,0.0873868844065646,0.200682266537756,0.51412219228754,0.759365365840823,144,2,144,0.1137125
"369","134",430,"S",0,0,NA,NA,NA,NA,15,30.85,14.66,50.05,1.04,1.11,20,0,5,30,25,15,0,0,5,2.07,257.91,0.790552095656507,430,211.267,200.327,201.588,200.244,23.4749,25.413,18.7465,21.2969,"IDFdk3",1,7.09842,5.10417,8.11527,2.80103,856.412,856.158,857.147,856.158,0.145242090079882,0.0622746590928555,0.070146434678571,0.0617724239283318,134,7,134,0.77971656599
"370","134",376,"S",0,0,NA,NA,NA,NA,3,32.31,14.96,51.07,0.92,1.34,50,0,10,10,20,5,0,0,5,2.08,3.98,1.99758833908708,376,173.993,182.606,180.924,180.619,12.5982,9.32819,11.4949,11.0269,"IDFdk3",1,8.96443,7.0844,9.2957,4.22898,861.501,861.488,861.497,861.488,0.00549088261486042,0.00103418608775407,0.000130034702829573,5.83581899695762e-05,134,7,134,0.77971656599
"371","132",158,"S",0,0,NA,NA,NA,NA,NA,28.6,10.27,35.08,1.29,1.3,0,5,5,45,35,5,0,0,5,1.64,111.13,0.639514747921328,158,193.496,207.037,194.308,178.652,8.72558,9.23105,7.80404,10.65,"IDFdk3",1,7.44459,8.07699,4.34103,4.27584,864.994,864.92,864.984,864.92,0.0276137844110519,0.109286835848325,0.0310187656069181,0.000276748000130667,132,1,132,0.10271626133
"372","138",92,"S",0,0,NA,NA,NA,NA,18,33.79,16.46,56.2,0.95,1.02,25,5,10,20,20,10,0,0,10,1.25,39.81,1.76817179167416,92,231.53,229.412,247.444,291.4,15.9968,13.1499,12.4854,19.9304,"IDFdk3",1,4.95875,4.57972,4.28952,4.47261,837.099,836.921,837.094,836.921,0.377895221349317,0.349384818416809,0.616413765138511,1.36487678433762,138,3,138,0.15586810792
"373","150",544,"S",0,0,NA,NA,NA,NA,9,33.47,13,44.38,1.03,1.07,5,5,10,40,15,10,0,0,15,0.16,159.44,0.0636950605845907,544,263.048,259.838,265.705,251.707,8.93869,12.3326,11.4981,11.2979,"IDFdk3",1,7.17559,6.12744,7.0447,2.23275,850.934,850.848,850.722,850.848,0.878962212783445,0.823568041825501,0.925108294278219,0.686123540579782,150,2,150,0.12908325564
"374","149",249,"S",0,0,NA,NA,NA,NA,3,42.24,14.68,50.14,0.54,0.71,5,0,0,85,0,10,0,0,0,0.12,129.81,0.359756219494398,249,204.905,207.048,228.314,238.749,12.392,13.2092,11.3647,11.3045,"IDFdk3",1,4.05192,3.92193,4.35231,2.87083,855.996,855.954,856.26,855.954,0.0929927314683161,0.109374122630157,0.334952103327045,0.481211820891535,149,4,149,0.27612029048
"375","149",83,"S",0,0,NA,NA,NA,NA,3,41.82,13.65,46.62,0.65,0.76,0,0,5,60,15,10,0,0,10,2.94,305.33,1.57828487379539,83,208.395,207.544,229.062,239.756,13.5357,11.6379,10.9548,11.2907,"IDFdk3",1,8.97688,4.19155,3.63152,3.32133,858.415,858.228,858.483,858.228,0.120309924440637,0.113344025818666,0.344758029314441,0.496316486359127,149,4,149,0.27612029048
"376","148",187,"S",0,0,NA,NA,NA,NA,9,46.4,18.08,61.74,0.52,0.6,0,0,10,0,0,25,25,0,40,3.43,334.2,1.90031877140219,187,247.467,244.954,261.779,309.674,15.955,11.3788,8.50338,5.75531,"IDFdk3",8,5.74272,5.38464,3.47426,4.48765,825.578,825.579,825.543,825.579,0.616784514726578,0.576654244014754,0.857008303946896,1.63841860931663,148,3,148,0.18030161544
"377","148",346,"S",0,0,NA,NA,NA,NA,12,20.22,7.78,26.56,1.58,1.57,60,5,5,10,0,10,0,0,10,0.14,191.31,0.0194195554425649,346,214.091,223.825,269.043,289.097,10.3421,7.34224,4.62497,4.95138,"IDFdk3",1,7.83526,6.70843,3.6495,3.72742,825.079,824.992,824.987,824.992,0.171851610626321,0.278541845030515,0.983297975682057,1.32716842112124,148,3,148,0.18030161544
"378","151",149,"S",0,0,6,NA,NA,NA,3,35.05,17.2,58.75,0.86,0.97,0,0,25,0,0,5,0,0,70,0.63,278.53,1.14832723833966,149,179.376,179.925,185.636,212.09,54.458,50.9888,42.1111,20.1741,"IDFdk3",8,4.12245,3.35932,4.60963,4.51857,818.63,818.39,818.705,818.39,5.93047700382376e-05,8.56736370846711e-07,0.00483410960834252,0.152785344972208,151,5,151,0.62287950524
"379","142",427,"S",0,0,NA,NA,NA,NA,6,26.57,12.54,42.81,1.39,1.34,0,0,20,5,0,20,15,0,40,4.64,323.14,1.80010363596785,427,210.235,208.66,209.482,253.824,20.2752,20.666,19.27,8.23462,"IDFdk3",1,6.66776,9.62563,4.44536,3.27977,821.443,821.305,821.659,821.305,0.136032636681507,0.122518790829804,0.129489647589089,0.721411165303275,142,2,142,0.29273349582
"380","142",447,"S",0,0,NA,NA,NA,NA,9,33.12,12.62,43.11,0.88,1.24,35,0,25,5,0,5,0,0,30,0.72,225,0.292893218813452,447,323.328,322.535,323.707,302.806,56.7725,43.322,31.8494,16.4259,"IDFdk3",8,7.22186,6.42544,7.07858,3.92595,822.292,822.766,822.435,822.766,1.80206760323429,1.79372506344104,1.80600060428789,1.54179623124121,142,2,142,0.29273349582
"381","134",380,"S",0,0,NA,NA,NA,NA,6,33.52,14.43,49.29,0.9,1.18,0,0,30,10,0,15,0,0,45,2.35,51.74,1.61923100354095,380,256.421,286.448,276.466,304.335,10.8761,21.6828,16.9439,29.4786,"IDFdk3",1,10.1889,8.7459,6.00019,7.07557,833.639,833.523,833.552,833.523,0.765214144996374,1.28314503066579,1.1126135964629,1.56403057849597,134,7,134,0.77971656599
"382","134",334,"S",0,0,NA,NA,NA,NA,3,28.64,12.47,42.58,1.13,1.27,0,0,10,70,0,10,0,0,10,0.09,243.84,0.559120659261341,334,192.001,190.106,189.907,178.231,32.7298,34.8067,32.8253,31.887,"IDFdk3",1,9.66861,9.11194,4.02849,3.42549,840.675,840.206,841.666,840.206,0.0218560281587327,0.015515189784285,0.0149116862993287,0.000476591075379784,134,7,134,0.77971656599
"383","134",534,"S",0,0,NA,NA,NA,NA,9,21,10.14,34.65,1.58,1.58,5,0,0,60,5,15,0,0,15,1.31,0,2,534,264.358,267.193,263.243,266.763,28.9205,30.3217,31.8599,35.607,"IDFdk3",1,7.77762,9.11584,5.86407,4.23659,846.536,846.38,846.524,846.38,0.901687586736731,0.951028203379462,0.88234127721976,0.943533741778344,134,7,134,0.77971656599
"384","139",495,"S",0,0,NA,NA,NA,NA,15,27.69,10.72,36.62,1.31,1.45,5,5,5,30,20,5,0,5,25,1.69,155.56,0.0896049623966726,495,241.757,238.022,224.662,216.83,12.7273,12.2245,11.3439,11.5351,"IDFdk3",1,6.23854,6.41969,4.45825,3.71453,827.732,827.647,827.947,827.647,0.526787957453458,0.470406401915922,0.28873417345682,0.199582386822196,139,2,139,0.36378235695
"385","139",105,"S",0,0,NA,NA,NA,NA,9,38.34,14.84,50.68,0.7,0.89,30,0,0,10,0,25,0,0,35,5.72,101.31,0.803882709197932,105,217.721,233.918,223.988,223.691,10.8326,12.1803,12.1566,12.1717,"IDFdk3",1,7.10536,6.21659,4.83514,3.8377,826.778,826.708,826.785,826.708,0.209000656539145,0.4110575092265,0.280514726530407,0.276924339454771,139,2,139,0.36378235695
"386","14",331,"S",0,0,NA,NA,NA,NA,3,15.83,8.72,29.78,2.07,2.2,0,0,15,20,10,15,5,0,35,1.49,240.26,0.503935033160579,331,167.89,180.223,221.398,225.149,7.22638,5.58896,5.4139,4.01687,"IDFxm",1,8.77624,8.92598,2.9254,2.15935,781.796,781.749,781.71,781.749,0.0222533634746581,7.57415027297093e-06,0.249865846687674,0.294734467637077,14,1,14,0.13841729062
"387","30",170,"S",0,0,NA,NA,NA,NA,15,26.06,12.66,43.25,1.23,1.46,50,0,5,25,0,15,0,0,5,0.12,208.07,0.117626633669344,170,229.43,229.874,232.504,247.776,30.072,28.053,27.3502,22.3109,"IDFxm",1,9.91231,6.03749,5.08512,4.22244,784.992,784.872,785.25,784.872,0.349623425449573,0.355529326248847,0.391293958986428,0.621771418577122,30,2,30,0.13964360249
"388","155",451,"N",0,0,NA,NA,NA,NA,3,30.23,15.9,54.29,1.19,1.14,0,0,0,30,65,5,0,0,0,3.68,217.87,0.210594384367304,451,1.91027,358.96,353.497,356.914,14.3505,13.5944,14.2743,17.487,"IDFdk3",8,7.46781,6.60096,3.79613,7.41903,854.538,854.766,854.563,854.766,1.99944425697581,1.99983526742238,1.99356592700821,1.99854985446405,155,14,155,2.17501478872
"389","155",528,"N",0,0,NA,NA,NA,NA,21,21.74,9.33,31.87,1.82,1.56,75,5,5,0,0,10,0,0,5,0.54,204.92,0.0931030101900726,528,348.267,348.501,346.707,344.884,69.6304,70.519,67.1198,60.2639,"IDFdk3",5,8.48357,9.54172,4.33435,4.46261,876.556,876.982,877.394,876.982,1.97910585111272,1.97992818409846,1.97320697139156,1.96539984665313,155,14,155,2.17501478872
"390","155",545,"N",0,0,NA,NA,NA,NA,NA,38.78,17.03,58.16,0.85,0.84,0,0,5,30,50,10,0,0,5,3.98,29.45,1.87078508510041,545,337.642,343.468,348.844,352.201,32.6542,26.6988,28.3634,29.4346,"IDFdk3",8,5.46598,5.37657,4.4178,4.98886,862.488,862.806,862.152,862.806,1.92482512436262,1.95866096124245,1.9811040273544,1.99075020900413,155,14,155,2.17501478872
"391","155",299,"N",0,0,NA,NA,NA,6,6,29.05,13.21,45.1,1.16,1.23,0,0,30,0,5,35,0,0,30,1.6,325.09,1.82005200508972,299,54.9735,40.5514,35.7083,23.4431,12.5842,9.69561,12.9253,15.2888,"IDFdk3",8,6.9605,4.66667,5.21914,6.19497,858.353,858.392,858.458,858.392,1.57395524284505,1.7598230403481,1.81199898523297,1.91745561675057,155,14,155,2.17501478872
"392","5",477,"S",0,0,NA,NA,NA,NA,6,40.25,14.44,49.3,0.78,0.76,0,0,20,25,0,15,NA,5,35,0.04,21.8,1.92848582688091,477,191.574,189.832,191.141,192.928,36.9646,36.4104,33.0177,32.9947,"IDFdk3",8,7.96061,5.6809,5.32204,4.59001,875.277,874.752,875.482,874.752,0.0203336049953238,0.0146873181175542,0.018845353067401,0.0253480227889311,5,18,5,1.97633327563
"393","5",595,"S",0,0,NA,NA,NA,NA,15,21.06,10.89,37.2,1.54,1.57,40,0,10,30,5,10,0,0,5,1.47,254.74,0.736800402395251,595,217.06,218.906,229.242,237.403,40.4386,43.28,41.7319,31.3186,"IDFdk3",8,8.79771,3.75317,2.39833,2.37072,860.543,860.264,860.5,860.264,0.201995146956919,0.221822615878676,0.347134477874362,0.461273326436009,5,18,5,1.97633327563
"394","6",79,"S",0,0,NA,NA,NA,NA,18,32.42,11.37,38.84,1.06,1.07,15,5,25,5,15,5,0,0,30,0.77,251.57,0.683854176026194,79,201.493,208.956,191.503,206.36,18.5786,16.9161,21.9916,16.985,"IDFdk3",8,7.39335,6.99655,6.79105,2.65009,847.67,847.344,847.804,847.344,0.0695376623900784,0.125008243734783,0.0200857356030606,0.103978044151439,6,3,6,0.21163235603
"395","5",261,"S",0,0,NA,NA,NA,NA,9,33.97,12.23,41.78,1.02,1.09,5,0,10,15,25,15,5,0,25,0.43,146.31,0.167949051920442,261,170.776,171.508,173.435,181.043,39.8649,36.0941,32.2063,23.5359,"IDFdk3",8,5.87422,6.14066,7.28275,3.87923,880.907,880.358,880.662,880.358,0.0129307924016295,0.0109635081917198,0.00655720863582321,0.000165684302331992,5,18,5,1.97633327563
"396","8",385,"S",0,0,NA,NA,NA,NA,3,29.02,10.23,34.93,1.07,1.14,0,0,10,25,10,30,0,0,25,0.77,315,1.70710678118655,385,279.952,275.893,218.199,223.133,10.8374,10.4112,9.81227,9.19524,"IDFdk3",8,6.2572,5.62083,5.50718,4.3587,880.152,880.099,880.257,880.099,1.17282308621307,1.10267101014573,0.214132313681671,0.270231381907685,8,5,8,0.77892777768
"397","20",9,"S",0,0,NA,NA,NA,NA,18,31.72,11.04,37.7,1.02,1.06,20,5,10,5,0,10,0,0,50,0.58,281.31,1.19611729080207,9,265.904,259.379,249.94,259.247,9.04792,11.9979,11.809,12.4245,"IDFdk3",1,7.85186,8.02276,6.6271,3.32692,880.297,880.331,880.224,880.331,0.928572190344515,0.815688397129301,0.656996000576332,0.813424523264438,20,13,20,1.53768542378
"398","20",491,"S",0,0,NA,NA,NA,NA,18,36.31,14.22,48.55,0.72,0.97,40,0,30,0,0,0,20,0,10,1.65,344.05,1.96150186885651,491,269.803,261.461,266.28,267.53,13.5674,13.9046,13.578,12.5718,"IDFdk3",1,4.63586,3.73066,3.43107,3.05589,877.23,877.29,876.942,877.29,0.996561708148103,0.851517421420495,0.93511935742173,0.956903719015597,20,13,20,1.53768542378
"399","21",304,"S",0,0,NA,NA,NA,NA,9,25.93,13.02,44.48,1.33,1.28,35,0,0,15,10,15,5,0,20,2.73,54.46,1.58127117400246,304,251.371,272.784,274.893,269.909,9.38855,9.96774,10.7256,10.4172,"IDFdk3",1,6.99654,5.37445,5.26759,3.01061,873.658,873.577,873.634,873.577,0.680561022878697,1.04857084860356,1.08529519595886,0.998411751048422,21,3,21,0.37481473106
"400","20",312,"S",0,0,NA,NA,NA,NA,21,30.49,14.27,48.72,0.95,1.14,45,5,25,0,0,0,10,0,15,1.52,256.9,0.773348692563144,312,269.26,265.924,263.362,265.34,13,12.2579,11.9467,11.508,"IDFdk3",1,7.22008,5.18807,3.7593,6.81056,883.818,883.753,883.829,883.753,0.987084922599676,0.928920368945693,0.884404045066538,0.918757295435294,20,13,20,1.53768542378
"401","20",235,"S",0,0,NA,NA,NA,NA,12,17.27,8.52,29.11,1.8,1.81,50,5,20,5,5,5,0,0,10,2.55,314.26,1.6979154674866,235,283.807,281.464,287.263,285.439,13.3056,12.1017,12.9984,12.1284,"IDFdk3",1,7.64227,6.39975,6.29707,6.5627,895.474,895.531,895.011,895.531,1.23865210223272,1.19875219025344,1.29675825449257,1.26621229484218,20,13,20,1.53768542378
"402","20",189,"S",0,0,NA,NA,NA,NA,21,17.27,8.52,29.11,1.8,1.81,45,5,5,35,5,0,0,0,5,2.49,59.03,1.51458919258113,189,317.392,304.807,289.426,285.439,13.3141,12.1724,11.6818,12.1284,"IDFdk3",1,4.50383,4.2322,4.75754,2.24422,895.717,895.891,895.595,895.891,1.73600257023036,1.57081388572632,1.33258911853445,1.26621229484218,20,13,20,1.53768542378
"403","17",280,"S",0,0,NA,NA,NA,NA,9,46.05,19.09,65.2,0.45,0.62,0,0,30,40,5,15,0,0,10,3.65,280.3,1.17880221511635,280,272.05,272.069,286.008,300.413,12.624,14.9168,15.6423,15.8954,"IDFdk3",1,4.38637,5.45605,5.51998,5.68476,855.043,855.135,855.097,855.135,1.03577161632535,1.03610301467526,1.27577157058226,1.50622944923791,17,7,17,0.99445670903
"404","17",541,"S",0,0,NA,NA,NA,NA,21,37.65,14,47.82,0.74,0.9,75,0,5,15,5,0,0,0,0,0.66,119.74,0.50393503316058,541,249.084,240.311,243.755,247.954,26.0016,28.9303,26.6805,23.5102,"IDFdk3",1,4.87236,3.64133,4.91996,5.95422,849.002,848.672,848.808,848.672,0.643001135489927,0.5047081059766,0.557789578376565,0.624649136486681,17,7,17,0.99445670903
"405","26",535,"S",0,0,NA,NA,NA,NA,12,36.47,12.24,41.81,0.87,0.89,60,0,0,15,5,15,0,5,0,1.12,18.09,1.95056994041638,535,251.792,252.973,253.167,257.557,19.279,20.8084,22.8286,21.3894,"IDFdk3",1,6.09844,4.55835,3.00953,3.62948,867.231,867.037,866.972,867.037,0.687532443411956,0.707177679757474,0.710416874577595,0.784531749055542,26,2,26,0.1697128675
"406","26",494,"S",0,0,NA,NA,NA,NA,15,23.12,9.86,33.66,1.4,1.69,0,0,20,30,35,5,0,0,10,2.51,191.13,0.0188082747825722,494,225.097,222.766,250.54,257.015,13.4018,18.9307,12.2097,14.5057,"IDFdk3",1,5.09812,5.03022,4.55281,4.48564,869.258,869.025,869.156,869.025,0.294091341701756,0.265867076121434,0.666851309966894,0.775304042848623,26,2,26,0.1697128675
"407","21",432,"N",0,0,NA,NA,NA,NA,27,24.96,10.19,34.8,1.55,1.41,90,0,0,5,0,5,0,0,0,0.33,94.76,0.917017860257616,432,268.318,266.187,279.506,260.948,10.946,11.1162,10.4514,10.0953,"IDFdk3",1,5.9775,6.12556,6.6252,7.69371,879.316,879.33,879.296,879.33,0.970647778365031,0.933499707336105,1.16515088854218,0.842669202005822,21,3,21,0.37481473106
"408","20",20,"S",0,0,NA,NA,NA,NA,9,25.45,9.59,32.74,1.26,1.3,5,0,40,20,10,5,0,0,20,2.25,28.86,1.87580170837941,20,285.93,292.958,286.046,279.564,11.3275,12.8056,11.9094,11.7844,"IDFdk3",1,5.5777,5.32673,5.02596,6.16875,896.537,896.621,896.637,896.621,1.27446274768781,1.39005625827109,1.27640901725235,1.16614919425673,20,13,20,1.53768542378
"409","31",75,"S",0,0,NA,NA,NA,NA,21,33.77,12.68,43.31,0.87,1.09,70,0,5,5,0,20,0,0,0,3.1,230.91,0.369459647823284,75,211.794,212.169,210.94,209.83,8.34526,7.43131,7.44806,7.53709,"IDFdk3",1,8.27138,5.34359,5.27706,4.3428,907.719,907.632,907.627,907.632,0.150052128991432,0.153518643931449,0.142293822780167,0.13249488052809,31,7,31,0.62846481068
"410","31",597,"S",0,0,NA,NA,NA,NA,9,29.66,13.39,45.72,1.17,1.26,20,0,20,50,0,5,0,0,5,0.57,204.88,0.092809071747559,597,236.789,244.009,256.895,245.76,3.18979,5.34307,4.8119,5.87786,"IDFdk3",1,4.60078,4.40602,5.94771,1.74826,913.149,913.137,913.056,913.137,0.452276139384009,0.561770040857176,0.773263697988955,0.589440286137872,31,7,31,0.62846481068
"411","31",429,"S",0,0,NA,NA,NA,NA,9,33.18,12.22,41.74,1.08,1.14,10,0,0,55,10,25,0,0,0,0.78,90,1,429,161.937,165.208,175.671,177.283,7.28822,6.52027,6.63193,6.56553,"IDFdk3",1,6.27137,4.92642,4.83091,1.99135,913.68,913.649,913.623,913.649,0.0492838404943821,0.0331409538637265,0.00285294434823546,0.00112414577146203,31,7,31,0.62846481068
"412","31",470,"S",0,0,NA,NA,NA,NA,9,30.35,12.66,43.22,1.08,1.13,0,0,30,35,30,5,0,0,0,0.08,200.56,0.0636950605845905,470,175.699,169.555,176.187,177.283,8.61725,6.35648,6.98614,6.56553,"IDFdk3",1,6.84075,5.94294,3.96652,3.58463,913.662,913.568,913.941,913.568,0.00281617525241618,0.0165706119353264,0.00221359446241376,0.00112414577146203,31,7,31,0.62846481068
"413","35",448,"S",0,0,NA,NA,NA,NA,6,18.76,9.65,32.95,1.79,1.81,65,0,0,25,5,5,0,0,0,0.14,333.83,1.89748941859347,448,235.343,238.144,243.633,250.928,10.8768,11.0294,11.2172,11.0838,"IDFdk3",1,7.46307,7.63967,3.06666,1.82582,893.505,893.357,893.316,893.357,0.431337649010036,0.472213784487032,0.555880787474645,0.673243929229461,35,2,35,0.1229063575
