,gap,plot,gap_type,spp,count,tph,vrp_baf3,n,baf,x_site_open,trans_tot,x_trans_tot,lai_4_ring,lai_5_ring,ms,ts,wd,gs,sb,fb,sl,rk,df,near_distance,azimuth1,azimuth_T,objectid,aspect_dem11,aspect_dem21,aspect_dem51,aspect_dem101,slope_dem_1m1,slope_dem2m1,slope_dem_5m1,slope_dem_10m1,zonal_unit,ss1,twi_10m,twi_5m,twi_2m,twi_1mfina,dem1,dem2,dem5,dem10,aspect_dem11T,aspect_dem21T,aspect_dem51T,aspect_dem101T,OBJECTID,Join_Count,TARGET_FID,Gap_area
419,199,386,S,NA,0,0,NA,NA,NA,39.82,16.92,57.79,0.83,0.8,5,0,5,40,20,30,0,0,5,0.1,136,0.2806602,386,359.111,347.676,357.11,355.559,5.30917,5.27794,6.94273,6.58418,IDFdk3,1,7.29546,10.4254,6.38734,4.22081,959.338,959.402,959.091,959.402,1.99987963,1.976956255,1.998728172,1.996997598,199,4,199,0.790718983
420,196,177,S,NA,0,0,NA,NA,NA,43.91,18.59,63.48,0.57,0.68,0,0,5,55,10,25,5,0,0,2.93,194.33,0.03111373,177,341.892,352.608,355.201,357.317,12.0252,11.3119,10.8523,11.0603,IDFdk3,1,12.1917,12.3038,5.79285,2.6538,941.95,942.087,941.748,942.087,1.950472344,1.991689136,1.99649432,1.998903808,196,8,196,0.828743982
421,196,575,S,NA,0,0,NA,NA,NA,31.22,15.02,51.3,1.04,1.13,0,0,0,50,10,30,0,0,10,1.16,180,0,575,354.946,355.571,2.26977,0.437407,15.64,15.5344,14.1204,13.7815,IDFdk3,8,7.89365,3.36855,3.28831,2.12562,936.539,936.63,936.268,936.63,1.996112113,1.997013794,1.99921543,1.99997086,196,8,196,0.828743982
422,199,506,S,NA,0,0,NA,NA,NA,32.05,15.77,53.85,0.98,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,280.09,1.175194895,506,352.568,353.22,6.36566,5.2527,15.3888,14.6467,12.2829,12.3889,IDFdk3,1,4.78488,3.94621,3.74035,3.35566,933.323,933.607,933.361,933.607,1.991599075,1.993006778,1.993834549,1.995800615,199,4,199,0.790718983
423,202,257,S,NA,0,0,NA,NA,NA,32.01,12.06,41.18,1.13,1.28,5,0,15,25,40,10,0,0,5,0.18,0,2,257,354.555,4.39449,15.0644,14.2012,11.6094,9.54879,10.4396,10.6759,IDFdk3,1,4.455,3.7886,3.48651,2.7865,935.598,935.637,935.158,935.637,1.995487745,1.997060126,1.965634306,1.969440212,202,12,202,1.484699847
424,213,435,S,NA,0,0,NA,NA,NA,37.56,15,51.22,0.88,0.9,0,0,10,5,0,0,0,0,85,0.18,108.43,0.683854176,435,23.9968,20.3366,14.3834,17.6149,7.76662,6.29608,7.20222,6.93209,IDFdk3,1,10.0532,4.0559,3.15486,4.93914,957.332,957.377,957.413,957.377,1.913568173,1.937667124,1.968655172,1.953112003,213,5,213,1.001596392
425,213,422,S,NA,0,0,NA,NA,NA,52.73,20.98,71.64,0.49,0.48,0,0,20,5,0,10,5,0,60,2.75,196.7,0.042177505,422,350.677,355.086,14.8588,13.9533,4.54923,5.65164,6.80296,7.15761,IDFdk3,1,8.22825,5.63512,5.45323,2.67704,955.377,955.409,955.452,955.409,1.986790765,1.996324395,1.966560727,1.970492587,213,5,213,1.001596392
426,229,406,S,NA,0,0,NA,NA,NA,25.52,10.61,36.23,1.31,1.36,30,0,5,20,5,25,0,0,10,0.24,77.47,1.216950772,406,54.6213,49.3328,17.0341,13.0955,6.07475,3.52749,3.0357,3.30565,IDFdk3,1,8.13308,8.419,7.89887,5.35052,964.482,964.456,964.403,964.456,1.578978104,1.651664289,1.956130579,1.973993765,229,2,229,0.59194085
427,205,237,S,NA,0,0,NA,NA,NA,31.47,11.09,37.86,1.1,1.04,10,0,10,35,5,30,0,0,10,2.19,45,1.707106781,237,43.2704,11.4404,7.39486,4.40002,5.82688,8.53911,9.21883,9.71881,IDFdk3,1,4.60163,3.84796,3.99199,2.34963,947.154,947.208,946.969,947.208,1.728126966,1.98013156,1.991682713,1.997052725,205,8,205,1.111797978
428,182,368,N,NA,0,0,NA,NA,NA,28.67,13.04,44.52,1.21,1.67,15,0,20,25,5,30,0,0,5,1.65,214.27,0.173606757,368,21.7002,14.9749,356.839,356.86,17.8916,15.1587,19.7429,19.5307,IDFdk3,7,6.50174,6.4544,5.3962,4.44591,858.472,858.606,857.78,858.606,1.929131281,1.966039116,1.998478529,1.998498673,182,1,182,0.180668305
429,179,555,N,NA,0,0,NA,NA,NA,20.33,8.54,29.15,1.62,1.73,60,0,10,10,0,15,0,0,5,0.92,234.46,0.418728826,555,16.0608,13.2489,357.179,340.011,20.5008,19.0283,16.4185,16.452,IDFdk3,7,7.44909,6.52632,7.33724,4.70672,864.986,865.094,864.83,865.094,1.960968659,1.973383659,1.998788166,1.939758267,179,1,179,0.10709996
430,172,410,N,NA,0,0,NA,NA,NA,51.16,23.23,79.33,0.38,0.48,0,0,0,85,0,5,0,0,10,2.25,44.96,1.707600262,410,355.991,293.377,339.499,312.919,3.84088,1.5094,4.64539,2.56465,IDFdk3,9,7.22308,6.41576,2.86576,2.88269,855.784,855.8,855.723,855.8,1.997553081,1.396779448,1.936666077,1.680963752,172,5,172,0.693654707
431,172,326,N,NA,0,0,NA,NA,NA,42.36,17.76,60.67,0.64,0.73,0,0,0,80,0,10,5,0,5,6.46,298.67,1.479764159,326,299.132,286.135,271.112,251.376,9.88894,7.35213,7.35887,4.69172,IDFdk3,NA,7.8022,9.46496,4.67876,3.00643,853.749,853.865,853.852,853.865,1.486823311,1.277901508,1.019406843,0.680643718,172,5,172,0.693654707
432,172,582,N,NA,0,0,NA,NA,NA,48.1,21.56,73.64,0.43,0.53,0,0,5,95,0,0,0,0,0,6.55,182.4,0.00087717,582,255.349,217.547,246.114,260.019,3.46581,3.68503,3.62898,3.55888,IDFdk3,9,10.3722,9.98689,9.48826,4.10277,853.667,853.618,853.704,853.618,0.747069366,0.207146296,0.59508182,0.826678406,172,5,172,0.693654707
433,172,13,N,NA,0,0,NA,NA,NA,43.61,19.3,65.9,0.66,0.66,5,0,0,45,5,40,0,0,5,7.18,188.82,0.011825081,13,242.433,245.489,273.739,291.118,4.87986,5.05365,4.30512,2.57662,IDFdk3,9,7.33252,6.9238,5.99164,5.17522,853.195,853.164,853.161,853.164,0.537214458,0.585132065,1.065211553,1.360289886,172,5,172,0.693654707
434,172,268,N,NA,0,0,NA,NA,NA,16.54,6.43,21.97,1.96,1.86,20,5,5,20,0,25,20,0,5,2.15,239.74,0.496075263,268,195.224,210.429,245.878,248.793,5.14263,6.20171,3.75235,3.68588,IDFdk3,NA,6.4358,7.58772,4.30064,3.94026,852.845,852.744,852.95,852.744,0.035093416,0.137742568,0.591319067,0.638261528,172,5,172,0.693654707
435,95,224,S,NA,0,0,NA,NA,NA,82.99,28.38,96.92,0.01,0.02,0,0,15,5,5,5,0,0,70,1.11,92.73,0.952370538,224,159.781,157.215,146.734,157.573,6.01325,4.72015,3.67667,3.62939,IDFdk3,1,3.14043,3.24271,2.96319,2.76786,948.557,948.53,948.591,948.53,0.061621534,0.078035429,0.163866989,0.075633644,95,4,95,0.478779171
436,103,321,S,NA,0,0,NA,NA,NA,29.2,10.15,34.65,1.17,1.17,0,0,5,0,5,0,40,5,35,0.93,161.57,0.051289392,321,169.277,164.251,169.591,179.574,44.4825,52.1009,51.3798,40.5968,IDFxm/IDFdk3,4,7.0753,5.87372,3.58357,3.3571,859.032,858.979,858.556,858.979,0.017461814,0.037540026,0.016456897,2.76E-05,103,3,103,0.133148307
437,103,118,S,NA,0,0,NA,NA,NA,25.22,7.95,27.15,1.35,1.31,30,0,0,15,10,10,0,0,30,0.31,354.81,1.995900202,118,241.825,238.257,244.538,255.334,44.1618,35.6144,31.0926,33.7023,IDFxm/IDFdk3,1,5.87994,6.68923,7.2954,7.45275,857.368,857.251,857.699,857.251,0.527833821,0.47388997,0.570087615,0.746816088,103,3,103,0.133148307
438,95,126,S,NA,0,0,NA,NA,NA,35.36,11.41,38.98,1.07,0.93,0,0,20,10,5,25,5,0,35,0.01,45,1.707106781,126,156.934,190.718,181.351,177.504,3.47201,5.43541,4.4707,4.52433,IDFdk3,1,4.44347,2.93067,4.41834,5.29826,944.739,944.72,944.849,944.72,0.079945847,0.017445581,0.000277981,0.000948736,95,4,95,0.478779171
439,105,110,N,NA,0,0,NA,NA,NA,23.6,9.59,32.75,1.52,1.39,15,0,10,35,20,15,0,0,10,0.56,251.57,0.683854176,110,242.83,223.183,247.212,243.042,7.85786,9.59731,6.21393,5.68591,IDFdk3,8,8.22349,4.89938,4.42051,3.8313,899.632,899.495,899.607,899.495,0.543367833,0.270828295,0.612677497,0.546662764,105,9,105,1.131988392
440,100,345,S,NA,0,0,NA,NA,NA,26.58,9.23,31.53,1.2,1.26,65,0,5,10,5,5,0,0,10,2.09,129.81,0.359756219,345,173.019,174.491,167.203,162.325,12.3974,15.2338,16.1247,15.8156,IDFxm/IDFdk3,4,7.32707,7.39561,10.2116,6.71617,840.107,840.036,840.562,840.036,0.00741349,0.004618869,0.024839047,0.04720595,100,6,100,0.221297692
441,100,478,S,NA,0,0,NA,NA,NA,33.61,13.54,46.24,1.02,1.01,10,0,10,50,5,15,0,0,10,0.78,0,2,478,166.054,163.129,150.836,149.58,14.6311,13.5927,13.0029,13.1551,IDFxm/IDFdk3,4,8.02065,7.93716,4.0229,4.1684,835.921,835.827,835.809,835.827,0.029476699,0.043039401,0.126771564,0.137663022,100,6,100,0.221297692
442,100,199,S,NA,0,0,NA,NA,NA,33.74,11.68,39.9,0.86,1.05,20,0,30,5,0,5,0,0,40,2.42,15.95,1.961501869,199,134.062,145.069,144.829,146.826,12.1906,12.1084,11.8634,12.6305,IDFxm/IDFdk3,1,4.6706,7.45486,5.65361,6.39475,833.236,833.038,833.424,833.038,0.304563636,0.180157805,0.182563448,0.162987296,100,6,100,0.221297692
443,41,73,S,NA,0,0,NA,NA,NA,25.46,8.85,30.24,1.29,1.36,20,0,5,30,5,10,15,0,15,0.78,77.91,1.209447904,73,166.01,164.041,166.396,166.779,20.2856,21.2017,18.9549,19.644,IDFxm/IDFdk3,4,9.05293,6.23987,6.33117,7.11927,852.99,852.935,853.636,852.935,0.029662065,0.038541308,0.028055418,0.026504857,41,7,41,0.400437975
444,41,558,S,NA,0,0,NA,NA,NA,25.83,7.98,27.26,1.35,1.35,0,0,10,30,5,15,15,5,20,1.37,2.73,1.998865073,558,146.906,157.066,167.102,163.486,14.9733,17.6417,18.9202,20.0514,IDFxm/IDFdk3,4,3.79271,4.13682,2.71816,6.13341,853.404,853.296,853.914,853.296,0.1622241,0.079045667,0.025231014,0.041249692,41,7,41,0.400437975
445,41,100,S,NA,0,0,NA,NA,NA,31.04,12.19,41.63,1.07,1.14,20,0,10,30,0,10,15,0,15,1.08,288.43,1.316145824,100,175.267,172.234,176.117,174.118,19.3424,21.6451,22.5619,20.9706,IDFxm/IDFdk3,4,5.52848,4.03283,3.69026,4.3307,849.927,849.831,850.364,849.831,0.003409972,0.009171799,0.002295585,0.005264939,41,7,41,0.400437975
446,41,58,S,NA,0,0,NA,NA,NA,23.04,8.59,29.33,1.54,1.48,15,0,35,15,5,5,0,0,25,0.01,225,0.292893219,58,139.485,137.003,164.858,168.44,29.2939,30.8949,21.2282,21.1496,IDFxm/IDFdk3,4,9.40353,7.93106,4.32991,5.22545,849.657,849.674,849.991,849.674,0.239764086,0.26861059,0.034718588,0.02028461,41,7,41,0.400437975
447,41,362,S,NA,0,0,NA,NA,NA,23.04,8.59,29.33,1.54,1.48,70,0,10,5,0,5,0,0,10,0.48,292.62,1.38461756,362,116.686,121.025,141.993,156.293,28.8837,26.4758,22.6842,21.4704,IDFxm/IDFdk3,4,8.11332,6.36295,7.033,9.37234,851.396,851.188,851.713,851.188,0.550899307,0.484587964,0.21206447,0.084386521,41,7,41,0.400437975
448,42,574,S,NA,0,0,NA,NA,NA,23.05,9.37,32,1.49,1.44,0,0,5,10,0,5,50,0,30,2.85,63.43,1.447290848,574,180.903,178.486,178.69,173.453,18.499,17.0794,18.1587,20.4454,IDFxm/IDFdk3,4,3.33851,3.28743,1.61319,0.660295,854.156,853.867,853.954,853.867,0.000124191,0.000349101,0.000261366,0.00652134,42,2,42,0.391908359
449,41,493,S,NA,0,0,NA,NA,NA,44.65,16.57,56.58,0.61,0.75,20,0,40,5,0,5,0,0,35,2.84,226.99,0.317874005,493,168.108,167.053,169.557,166.947,18.7932,18.7878,18.2899,18.5131,IDFxm/IDFdk3,4,3.33851,2.64865,4.70225,5.16839,845.551,845.264,845.738,845.264,0.021462233,0.025422267,0.016564284,0.025838437,41,7,41,0.400437975
450,42,173,S,NA,0,0,NA,NA,NA,38.65,14.01,47.86,0.78,0.8,0,0,50,0,0,5,10,0,35,3.13,74.05,1.274798392,173,202.884,206.27,197.8,193.006,35.6033,36.4089,28.6915,23.6189,IDFxm/IDFdk3,4,5.53364,3.89293,3.25249,3.46851,840.249,839.663,840.772,839.663,0.078705966,0.103281701,0.047870607,0.025653497,42,2,42,0.391908359
451,43,5,S,NA,0,0,NA,NA,NA,32.36,10.17,34.74,1.08,1.1,0,0,10,0,5,5,60,5,15,0.13,26.57,1.89438856,5,144.449,148.508,159.73,168.035,21.3652,24.7847,26.2225,26.2907,IDFxm/IDFdk3,4,6.63781,5.42662,10.2515,3.21982,850.02,849.875,849.882,849.875,0.186401698,0.147286889,0.061929539,0.021725576,43,7,43,0.742947262
452,43,38,S,NA,0,0,NA,NA,NA,25.78,9.68,33.05,1.21,1.4,0,0,10,50,0,10,20,0,10,0.87,170.34,0.014179143,38,190.265,192.518,195.282,193.062,21.1763,21.5605,21.5914,20.6696,IDFxm/IDFdk3,4,7.00308,4.91236,4.90186,6.48847,854.521,854.23,854.851,854.23,0.016005922,0.023772038,0.035359731,0.025873926,43,7,43,0.742947262
453,43,551,S,NA,0,0,NA,NA,NA,49.22,18.06,61.69,0.42,0.57,0,0,50,5,0,5,25,5,15,2.2,73.94,1.276643835,551,180.607,181.02,181.855,179.604,30.3926,26.9482,26.0571,25.8467,IDFxm/IDFdk3,4,7.01936,3.83557,3.69588,4.11733,845.637,845.475,846.161,845.475,5.61E-05,0.000158458,0.000524052,2.39E-05,43,7,43,0.742947262
454,43,395,S,NA,0,0,NA,NA,NA,38.27,11.43,39.04,0.8,0.81,0,0,10,15,10,0,30,15,20,0.69,195.95,0.038498131,395,176.565,174.749,178.798,186.432,27.6704,28.3412,27.7293,26.2038,IDFxm/IDFdk3,4,7.70121,6.92569,2.68527,3.17076,843.885,843.46,844.441,843.46,0.001796587,0.00419667,0.000220048,0.006294492,43,7,43,0.742947262
455,43,50,S,NA,0,0,NA,NA,NA,42.45,18.36,62.7,0.54,0.75,0,0,10,15,10,5,40,10,10,3.89,230.19,0.359756219,50,206.795,204.882,194.685,180.843,29.4039,29.4019,28.1203,28.2594,IDFxm/IDFdk3,4,6.64901,5.23255,4.93315,4.70698,838.793,838.713,838.501,838.713,0.107374838,0.092823758,0.032665847,0.000108236,43,7,43,0.742947262
456,43,593,S,NA,0,0,NA,NA,NA,30.78,14.39,49.15,1.03,1.18,30,0,15,15,5,10,5,15,5,3.41,115.06,0.576432887,593,179.975,181.483,180.896,184.893,23.0034,23.7835,27.1019,27.5685,IDFxm/IDFdk3,4,5.22871,5.3112,6.39439,5.48769,834.56,834.444,835.355,834.444,9.52E-08,0.000334952,0.000122273,0.003644276,43,7,43,0.742947262
457,43,568,S,NA,0,0,NA,NA,NA,35.36,16.04,54.76,0.82,1.04,10,0,5,65,0,5,5,5,5,5.17,29.05,1.874196298,568,183.683,182.34,186.425,193.29,20.1221,19.3868,17.4779,17.2483,IDFxm/IDFdk3,4,3.43067,4.03506,3.92822,2.94196,834.842,834.537,835.46,834.537,0.002065279,0.000833866,0.006280813,0.026780991,43,7,43,0.742947262
458,7,204,S,NA,0,0,NA,NA,NA,36.24,14.89,50.84,0.79,0.93,0,0,5,40,25,15,0,0,15,0.02,288.43,1.316145824,204,265.467,264.232,261.402,259.336,13.2165,12.9934,12.4058,12.9634,IDFdk3,1,4.25758,3.57189,4.34813,3.4982,911.521,911.588,911.348,911.588,0.920966734,0.899499365,0.850499171,0.814950815,7,1,7,0.118083899
459,2,59,S,NA,0,0,NA,NA,NA,38.22,15.48,52.88,0.8,0.9,50,0,30,20,0,0,0,0,0,0.05,16.7,1.957822495,59,268.732,249.243,264.118,253.318,10.3106,12.3225,11.4336,12.2309,IDFdk3,1,7.02371,5.47475,4.32503,3.04219,905.407,905.313,905.595,905.313,0.977871032,0.645594716,0.897519963,0.712940403,2,11,2,1.427806913
460,176,262,S,NA,0,0,NA,NA,NA,42.23,17.08,58.32,0.64,0.76,5,0,10,15,30,40,0,0,0,2.37,285.95,1.274798392,262,64.9421,62.0038,40.2012,40.0805,14.283,11.6185,12.1056,11.418,IDFdk3,1,8.68294,4.89621,5.14207,2.667,944.289,944.257,944.123,944.257,1.423533911,1.469413002,1.76378251,1.765140577,176,5,176,0.573145585
461,115,525,S,NA,0,0,NA,NA,NA,46.37,20.88,71.31,0.69,0.66,5,0,40,15,35,5,0,0,5,5.93,93.3,0.942435973,525,335.711,335.708,338.923,341.143,32.2382,32.5656,30.4017,30.5412,IDFdk3,5,7.04742,5.03041,6.31348,2.04159,871.041,871.267,871.465,871.267,1.911482265,1.911460726,1.933097972,1.94632819,115,16,115,2.724607033
462,109,64,N,NA,0,0,NA,NA,NA,22.17,9.17,31.3,1.65,1.6,20,0,5,45,5,15,10,0,0,1.21,28,1.882947593,64,340.322,336.291,345.729,352.337,22.825,19.826,14.2532,13.8263,IDFdk3,8,8.95342,6.78838,6.28787,2.04739,788.17,788.228,787.928,788.228,1.941599911,1.915599444,1.969140625,1.991069518,109,2,109,0.138336071
463,109,99,N,NA,0,0,NA,NA,NA,21.22,11.36,38.78,1.43,1.69,0,0,10,0,40,50,0,0,0,0.62,225,0.292893219,99,348.508,332.846,342.348,347.618,21.8585,17.7727,18.4558,16.1933,IDFdk3,1,6.29403,4.49031,4.28404,4.0103,784.321,784.456,784.416,784.456,1.979952532,1.889783068,1.952915853,1.976739691,109,2,109,0.138336071
464,112,388,S,NA,0,0,NA,NA,NA,56.32,22.1,75.46,0.26,0.41,0,0,60,15,5,5,0,0,15,0.62,161.57,0.051289392,388,324.088,324.216,328.878,332.265,18.0958,21.164,21.5681,21.8062,IDFdk3,1,5.60325,4.89223,4.57211,2.96761,806.006,805.995,805.704,805.995,1.809918813,1.811227138,1.856068687,1.885109505,112,6,112,0.787859616
465,112,192,S,NA,0,0,NA,NA,NA,34.3,16.09,54.93,0.98,1.04,0,0,40,0,15,25,0,5,15,0.6,150.9,0.126227777,192,323.669,321.467,327.251,331.23,45.1196,22.4634,27.6671,21.934,IDFdk3,1,3.91551,3.69005,3.82051,3.21907,811.021,811.915,810.336,811.915,1.805607854,1.782249484,1.841048455,1.876558806,112,6,112,0.787859616
466,51,325,S,NA,0,0,NA,NA,NA,36.65,15.42,52.65,0.81,1.05,0,0,25,45,5,5,15,0,5,2.84,76.06,1.240905672,325,165.017,165.001,166.447,168.211,17.5412,17.8692,17.2983,17.4269,IDFxm,1,8.17871,4.22677,2.68989,3.19225,800.532,800.28,800.598,800.28,0.033997423,0.034069657,0.027846438,0.021093369,51,1,51,0.139781021
467,171,587,S,NA,0,0,NA,NA,NA,37.79,16.7,57.03,0.65,0.95,55,0,20,20,0,0,0,0,5,0.68,202.26,0.074525597,587,60.9425,32.8505,6.40811,318.373,2.92648,2.64276,1.53532,2.55271,,NA,5.08929,3.69303,8.60188,2.58706,853.5,853.507,853.403,853.507,1.485687113,1.84008882,1.993752131,1.74748514,171,1,171,0.123003608
468,55,426,S,NA,0,0,NA,NA,NA,34.41,13.7,46.78,0.81,1.07,70,0,15,5,0,10,0,0,5,0.58,182.6,0.00102943,426,184.284,181.064,170.218,173.34,11.1518,11.9791,12.4087,12.4185,IDFxm,1,8.76571,9.29278,4.42656,4.06133,784.98,784.792,785.183,784.792,0.002793967,0.000172423,0.014538677,0.006748141,55,2,55,0.19292079
469,54,402,S,NA,0,0,NA,NA,NA,35.64,15.11,51.6,0.93,0.92,5,0,30,5,5,0,30,20,5,1.11,290.8,1.355106962,402,158.47,155.374,163.738,185.117,24.463,24.8655,22.8259,21.5975,IDFxm,1,8.52168,9.25966,4.37454,5.00657,781.311,781.275,781.39,781.275,0.069774459,0.090952887,0.040008774,0.003985354,54,2,54,0.121725626
470,162,229,S,NA,0,0,NA,NA,NA,36.24,15.85,54.12,0.75,1.09,25,0,20,15,5,0,25,0,10,1.56,23.62,1.916222926,229,68.2294,62.3137,59.9437,53.8268,57.7185,55.3341,47.0263,42.5374,IDFdk3,1,10.6765,11.6073,10.8687,4.37547,878.281,878.494,879.527,878.494,1.370891356,1.464630326,1.500850733,1.590228149,162,2,162,0.176710213
471,114,366,S,NA,0,0,NA,NA,NA,75.31,26.61,90.87,0.02,0.1,0,0,5,45,15,15,10,0,10,4.73,91.8,0.968589241,366,225.393,242.529,228.016,281.259,3.30601,3.03243,3.10458,1.94835,IDFdk3,NA,7.5419,8.60606,2.94789,2.95349,849.113,849.101,849.235,849.101,0.297759962,0.538700402,0.331076945,1.195244381,114,8,114,0.89793859
472,129,140,N,NA,0,0,NA,NA,NA,39.07,11.67,39.86,1.03,0.93,10,0,5,5,10,5,30,30,5,2.28,40.24,1.763345228,140,291.158,295.945,262.503,264.069,32.2957,28.682,68.3073,53.8762,IDFxm,2,5.16364,5.03061,4.08528,6.35788,789.226,789.606,788.69,789.606,1.360941044,1.437508165,0.86952572,0.896669292,129,1,129,0.121685189
473,52,247,S,NA,0,0,NA,NA,NA,25.75,12.22,41.73,1.27,1.49,0,0,5,70,20,5,0,0,0,0.54,153.43,0.10561144,247,181.885,183.503,182.808,180.402,18.3044,16.8551,16.9426,15.3716,IDFxm,1,6.64821,6.74097,4.52564,7.02091,795.005,794.745,795.363,794.745,0.000541138,0.001868399,0.001200693,2.46E-05,52,4,52,0.307941441
474,52,569,S,NA,0,0,NA,NA,NA,25.45,12.22,41.74,1.25,1.51,0,0,30,65,5,0,0,0,0,1.19,249.88,0.656012521,569,178.73,184.714,180.153,180.921,17.2787,14.2319,15.6154,14.0045,IDFxm,1,9.94279,5.51451,2.76844,2.06339,795.939,795.714,796.125,795.714,0.000245649,0.003382664,3.57E-06,0.000129192,52,4,52,0.307941441
475,48,230,S,NA,0,0,NA,NA,NA,40.74,16.24,55.46,0.64,0.89,0,0,20,10,10,0,30,10,20,1.54,270,1,230,197.649,200.753,202.556,204.587,23.865,23.8196,23.052,19.5914,IDFxm/IDFdk3,1,6.4358,7.51465,3.77921,4.54999,801.741,801.662,801.964,801.662,0.047068271,0.064883342,0.076494938,0.090669463,48,2,48,0.670297518
476,57,17,S,NA,0,0,NA,NA,NA,37.6,14.46,49.37,0.75,0.85,15,0,55,10,10,0,0,0,10,0.58,77.47,1.216950772,17,202.471,209.425,211.122,215.709,11.7289,11.6697,12.3285,12.3145,IDFxm,1,5.9799,6.3248,6.45786,3.20197,783.412,783.379,783.309,783.379,0.075926892,0.129000469,0.143931313,0.188008146,57,12,57,1.632008544
477,57,160,S,NA,0,0,NA,NA,NA,31.78,13.26,45.27,0.96,1.05,0,0,30,0,0,0,5,0,65,1.3,11.77,1.978974328,160,236.381,232.351,245.771,253.377,7.68219,7.76653,6.17021,6.73908,IDFxm,1,6.09143,5.81568,6.37797,3.36044,788.252,788.182,788.075,788.182,0.446332274,0.389177484,0.589615353,0.71392696,57,12,57,1.632008544
478,61,22,S,NA,0,0,NA,NA,NA,36.59,16.11,55.03,0.7,0.98,5,0,35,5,10,5,0,0,40,2.95,117.37,0.540265137,22,274.844,271.206,271.285,270.751,16.2729,14.7406,15.2263,12.6454,IDFxm,1,7.25671,7.00879,5.95724,5.21169,790.602,790.681,790.443,790.681,1.08444307,1.021047117,1.022425601,1.013107047,61,3,61,0.415458982
479,49,241,S,NA,0,0,NA,NA,NA,13.47,5.1,17.42,2.28,2.16,5,0,20,45,5,0,10,0,15,1.51,240.64,0.509704588,241,189.432,176.326,176.964,172.872,12.0534,9.8167,7.44331,7.27462,IDFxm,1,8.14817,8.09996,9.04726,3.56683,775.456,775.26,775.405,775.26,0.013519211,0.002055201,0.001403546,0.007728584,49,6,49,0.425047375
480,49,182,S,NA,0,0,NA,NA,NA,26.73,14.54,49.64,1.22,1.24,30,0,10,25,5,10,15,0,5,0.07,204.23,0.088094644,182,179.586,174.52,180.503,178.034,9.93526,10.0852,8.0098,7.77183,IDFxm,1,11.5358,6.67704,5.4458,4.3691,775.786,775.598,775.755,775.598,2.61E-05,0.004570406,3.85E-05,0.000588639,49,6,49,0.425047375
481,49,475,S,NA,0,0,NA,NA,NA,23.89,9.74,33.25,1.55,1.48,10,0,10,35,25,20,0,0,0,0.83,71.57,1.316145824,475,172.656,177.948,182.559,175.244,10.0087,8.48017,7.66756,7.99529,IDFxm,1,6.09364,4.56299,2.70254,1.94748,776.306,776.258,776.505,776.258,0.008203428,0.000641258,0.000997225,0.003443175,49,6,49,0.425047375
482,49,220,S,NA,0,0,NA,NA,NA,25.34,11.49,39.24,1.26,1.56,15,0,5,70,5,5,0,0,0,2.37,83.66,1.1104282,220,246.211,250.499,273.704,255.011,6.05072,5.72953,7.72457,6.04428,IDFxm,1,4.40108,3.71784,3.68744,3.37977,777.175,777.141,777.314,777.141,0.596630371,0.666176689,1.064601976,0.741366404,49,6,49,0.425047375
483,49,459,S,NA,0,0,NA,NA,NA,22.07,11.06,37.78,1.49,1.48,0,0,10,15,0,0,45,0,20,0.26,281.31,1.196117291,459,157.171,157.233,169.366,164.617,11.3563,10.4468,9.2277,8.22719,IDFxm,1,7.94813,6.62345,3.637,2.33695,779.954,779.774,779.986,779.774,0.078333106,0.077913808,0.017173983,0.035825846,49,6,49,0.425047375
484,46,60,S,NA,0,0,NA,NA,NA,32.29,14.06,48.02,1.04,1.16,15,0,5,50,0,15,5,0,10,0.44,174.29,0.00496178,60,247.594,245.972,255.437,247.387,2.96838,3.812,6.38178,4.37414,IDFxm,1,7.21319,7.26711,8.57566,7.11943,779.632,779.607,779.812,779.607,0.618832808,0.592816963,0.748555614,0.615495217,46,2,46,0.175138379
485,44,563,S,NA,0,0,NA,NA,NA,35.14,13.25,45.24,0.93,1.09,0,0,25,15,5,0,15,0,40,3.28,77.47,1.216950772,563,299.922,301.731,283.356,277.293,6.37494,5.83599,4.77859,4.21547,IDFxm,1,7.44786,7.8451,2.70484,1.97307,780.516,780.557,780.556,780.557,1.498820567,1.525931907,1.231000797,1.126943425,44,1,44,0.10415625
486,46,103,S,NA,0,0,NA,NA,NA,28.61,13.06,44.6,1.19,1.38,5,0,10,20,5,5,5,0,50,1.78,323.13,1.799998928,103,257.094,260.266,265.507,287.942,18.7154,14.8798,11.275,8.3466,IDFxm,1,5.49346,5.09101,5.59107,2.1754,778.508,778.366,778.521,778.366,0.776647808,0.830925722,0.921662701,1.30805409,46,2,46,0.175138379
487,49,596,S,NA,0,0,NA,NA,NA,16.51,7.12,24.31,1.8,1.85,50,0,0,30,5,10,0,5,0,1.77,296.57,1.447290848,596,186.231,192.049,192.801,196.662,4.16124,5.43123,6.58189,8.41691,IDFxm,1,6.03723,5.00868,4.3963,4.08614,775.323,775.294,775.242,775.294,0.005907615,0.022030565,0.024854513,0.041987131,49,6,49,0.425047375
